x-axis,1,2
second,Volt,Volt
-85.0000E-06,-2.8318018E-03,+43.1630090E-03
-84.7500E-06,-2.8318018E-03,-37.1887535E-03
-84.5000E-06,+5.7862890E-03,+24.6202946E-03
-84.2500E-06,-2.8318018E-03,-6.2842295E-03
-84.0000E-06,-2.8318018E-03,+24.6202946E-03
-83.7500E-06,-369.4901E-06,+22.5599930E-03
-83.5000E-06,-2.8318018E-03,+76.1278346E-03
-83.2500E-06,+34.1028729E-03,+24.6202946E-03
-83.0000E-06,+25.4847822E-03,-22.7666423E-03
-82.7500E-06,-2.8318018E-03,+24.6202946E-03
-82.5000E-06,+27.9470938E-03,+39.0424058E-03
-82.2500E-06,-23.7614508E-03,+20.4996914E-03
-82.0000E-06,+8.2486006E-03,+24.6202946E-03
-81.7500E-06,-39.7664765E-03,-39.2490551E-03
-81.5000E-06,-2.8318018E-03,+39.0424058E-03
-81.2500E-06,-369.4901E-06,+24.6202946E-03
-81.0000E-06,-2.8318018E-03,+24.6202946E-03
-80.7500E-06,-2.8318018E-03,+26.6805962E-03
-80.5000E-06,+58.7259894E-03,+104.9720570E-03
-80.2500E-06,+15.6355356E-03,-45.4299599E-03
-80.0000E-06,-13.9122042E-03,+90.5499458E-03
-79.7500E-06,-4.0629576E-03,+88.4896442E-03
-79.5000E-06,-2.8318018E-03,+76.1278346E-03
-79.2500E-06,+15.6355356E-03,+59.6454218E-03
-79.0000E-06,-13.9122042E-03,+24.6202946E-03
-78.7500E-06,-39.7664765E-03,+22.5599930E-03
-78.5000E-06,+27.9470938E-03,+10.1981834E-03
-78.2500E-06,-369.4901E-06,+55.5248186E-03
-78.0000E-06,-31.1483857E-03,+24.6202946E-03
-77.7500E-06,-2.8318018E-03,-39.2490551E-03
-77.5000E-06,-2.8318018E-03,+39.0424058E-03
-77.2500E-06,-369.4901E-06,+24.6202946E-03
-77.0000E-06,-2.8318018E-03,+43.1630090E-03
-76.7500E-06,+35.3340288E-03,+88.4896442E-03
-76.5000E-06,+27.9470938E-03,-12.4651343E-03
-76.2500E-06,+18.0978472E-03,+24.6202946E-03
-76.0000E-06,+36.5651846E-03,+24.6202946E-03
-75.7500E-06,-369.4901E-06,+24.6202946E-03
-75.5000E-06,-20.0679833E-03,-12.4651343E-03
-75.2500E-06,+15.6355356E-03,+24.6202946E-03
-75.0000E-06,+36.5651846E-03,+24.6202946E-03
-74.7500E-06,+36.5651846E-03,+24.6202946E-03
-74.5000E-06,+19.3290031E-03,+24.6202946E-03
-74.2500E-06,-23.7614508E-03,+20.4996914E-03
-74.0000E-06,-31.1483857E-03,+72.0072314E-03
-73.7500E-06,-2.8318018E-03,+24.6202946E-03
-73.5000E-06,-2.8318018E-03,+39.0424058E-03
-73.2500E-06,-2.8318018E-03,+59.6454218E-03
-73.0000E-06,-13.9122042E-03,+6.0775802E-03
-72.7500E-06,-2.8318018E-03,+24.6202946E-03
-72.5000E-06,+36.5651846E-03,-26.8872455E-03
-72.2500E-06,-21.2991391E-03,+59.6454218E-03
-72.0000E-06,-2.8318018E-03,+24.6202946E-03
-71.7500E-06,-4.0629576E-03,+24.6202946E-03
-71.5000E-06,-24.9926066E-03,+24.6202946E-03
-71.2500E-06,+15.6355356E-03,+24.6202946E-03
-71.0000E-06,-2.8318018E-03,+24.6202946E-03
-70.7500E-06,-1.6006460E-03,+22.5599930E-03
-70.5000E-06,+27.9470938E-03,+24.6202946E-03
-70.2500E-06,-369.4901E-06,+55.5248186E-03
-70.0000E-06,+8.2486006E-03,-41.3093567E-03
-69.7500E-06,-2.8318018E-03,+88.4896442E-03
-69.5000E-06,-2.8318018E-03,+24.6202946E-03
-69.2500E-06,+18.0978472E-03,+20.4996914E-03
-69.0000E-06,-42.2287881E-03,+24.6202946E-03
-68.7500E-06,-40.9976323E-03,+26.6805962E-03
-68.5000E-06,+5.7862890E-03,+90.5499458E-03
-68.2500E-06,-369.4901E-06,-10.4048327E-03
-68.0000E-06,+8.2486006E-03,+43.1630090E-03
-67.7500E-06,-2.8318018E-03,+24.6202946E-03
-67.5000E-06,-2.8318018E-03,+39.0424058E-03
-67.2500E-06,-2.8318018E-03,+24.6202946E-03
-67.0000E-06,+25.4847822E-03,+24.6202946E-03
-66.7500E-06,-39.7664765E-03,-39.2490551E-03
-66.5000E-06,+67.3440802E-03,+24.6202946E-03
-66.2500E-06,-2.8318018E-03,-6.2842295E-03
-66.0000E-06,+25.4847822E-03,+72.0072314E-03
-65.7500E-06,+34.1028730E-03,+22.5599930E-03
-65.5000E-06,-2.8318018E-03,+24.6202946E-03
-65.2500E-06,+15.6355356E-03,+24.6202946E-03
-65.0000E-06,-42.2287881E-03,+6.0775802E-03
-64.7500E-06,-2.8318018E-03,+24.6202946E-03
-64.5000E-06,+19.3290031E-03,+24.6202946E-03
-64.2500E-06,-5.2941134E-03,+20.4996914E-03
-64.0000E-06,+8.2486006E-03,+6.0775802E-03
-63.7500E-06,+35.3340288E-03,+26.6805962E-03
-63.5000E-06,+27.9470938E-03,+10.1981834E-03
-63.2500E-06,+15.6355356E-03,-10.4048327E-03
-63.0000E-06,-2.8318018E-03,-22.7666423E-03
-62.7500E-06,-4.0629576E-03,+24.6202946E-03
-62.5000E-06,-24.9926066E-03,-41.3093567E-03
-62.2500E-06,-2.8318018E-03,+90.5499458E-03
-62.0000E-06,+36.5651846E-03,+53.4645170E-03
-61.7500E-06,-2.8318018E-03,+24.6202946E-03
-61.5000E-06,-33.6106974E-03,+90.5499458E-03
-61.2500E-06,-2.8318018E-03,+24.6202946E-03
-61.0000E-06,-20.0679833E-03,+6.0775802E-03
-60.7500E-06,+35.3340288E-03,+22.5599930E-03
-60.5000E-06,+5.7862890E-03,+24.6202946E-03
-60.2500E-06,+18.0978472E-03,-10.4048327E-03
-60.0000E-06,+36.5651846E-03,+6.0775802E-03
-59.7500E-06,-1.6006460E-03,-39.2490551E-03
-59.5000E-06,-11.4498925E-03,+24.6202946E-03
-59.2500E-06,+15.6355356E-03,-6.2842295E-03
-59.0000E-06,+14.4043798E-03,-41.3093567E-03
-58.7500E-06,-40.9976323E-03,-39.2490551E-03
-58.5000E-06,+27.9470938E-03,+61.7057234E-03
-58.2500E-06,+36.5651846E-03,+24.6202946E-03
-58.0000E-06,+8.2486006E-03,+24.6202946E-03
-57.7500E-06,-40.9976323E-03,-41.3093567E-03
-57.5000E-06,+27.9470938E-03,-12.4651342E-03
-57.2500E-06,-23.7614508E-03,+24.6202946E-03
-57.0000E-06,+8.2486006E-03,+24.6202946E-03
-56.7500E-06,+35.3340288E-03,+152.3589939E-03
-56.5000E-06,+45.1832754E-03,-26.8872455E-03
-56.2500E-06,-2.8318018E-03,-6.2842295E-03
-56.0000E-06,-13.9122042E-03,+24.6202946E-03
-55.7500E-06,-1.6006460E-03,-41.3093567E-03
-55.5000E-06,-11.4498925E-03,+24.6202946E-03
-55.2500E-06,+15.6355356E-03,-10.4048327E-03
-55.0000E-06,-2.8318018E-03,+119.3941683E-03
-54.7500E-06,+35.3340288E-03,+24.6202946E-03
-54.5000E-06,-2.8318018E-03,+24.6202946E-03
-54.2500E-06,+55.0325220E-03,+24.6202946E-03
-54.0000E-06,-13.9122042E-03,+24.6202946E-03
-53.7500E-06,+36.5651846E-03,+20.4996914E-03
-53.5000E-06,+27.9470938E-03,+24.6202946E-03
-53.2500E-06,-42.2287881E-03,-10.4048327E-03
-53.0000E-06,-2.8318018E-03,+43.1630090E-03
-52.7500E-06,+34.1028730E-03,+24.6202946E-03
-52.5000E-06,+50.1078986E-03,+24.6202946E-03
-52.2500E-06,+39.0274962E-03,+24.6202946E-03
-52.0000E-06,+25.4847822E-03,+72.0072314E-03
-51.7500E-06,-1.6006460E-03,+24.6202946E-03
-51.5000E-06,+19.3290031E-03,+10.1981834E-03
-51.2500E-06,+15.6355356E-03,+28.7408978E-03
-51.0000E-06,-13.9122042E-03,-4.2239279E-03
-50.7500E-06,+36.5651846E-03,+24.6202946E-03
-50.5000E-06,+27.9470938E-03,-12.4651342E-03
-50.2500E-06,-2.8318018E-03,+24.6202946E-03
-50.0000E-06,-2.8318018E-03,+24.6202946E-03
-49.7500E-06,-369.4901E-06,+22.5599930E-03
-49.5000E-06,-2.8318018E-03,+90.5499458E-03
-49.2500E-06,-2.8318018E-03,+55.5248186E-03
-49.0000E-06,+36.5651846E-03,+24.6202946E-03
-48.7500E-06,+35.3340288E-03,+24.6202946E-03
-48.5000E-06,+45.1832754E-03,+24.6202946E-03
-48.2500E-06,+15.6355356E-03,+24.6202946E-03
-48.0000E-06,-31.1483857E-03,+24.6202946E-03
-47.7500E-06,+35.3340288E-03,-37.1887535E-03
-47.5000E-06,-24.9926066E-03,+24.6202946E-03
-47.2500E-06,-42.2287881E-03,+59.6454218E-03
-47.0000E-06,-20.0679833E-03,+24.6202946E-03
-46.7500E-06,-2.8318018E-03,+24.6202946E-03
-46.5000E-06,-2.8318018E-03,+24.6202946E-03
-46.2500E-06,+36.5651846E-03,+20.4996914E-03
-46.0000E-06,+8.2486006E-03,+6.0775802E-03
-45.7500E-06,+34.1028730E-03,+24.6202946E-03
-45.5000E-06,-2.8318018E-03,+24.6202946E-03
-45.2500E-06,-42.2287881E-03,+24.6202946E-03
-45.0000E-06,+8.2486006E-03,+24.6202946E-03
-44.7500E-06,-2.8318018E-03,-39.2490551E-03
-44.5000E-06,+27.9470938E-03,+39.0424058E-03
-44.2500E-06,-2.8318018E-03,+59.6454218E-03
-44.0000E-06,-2.8318018E-03,+6.0775802E-03
-43.7500E-06,-2.8318018E-03,+24.6202946E-03
-43.5000E-06,-47.1534114E-03,+10.1981834E-03
-43.2500E-06,-369.4901E-06,+28.7408978E-03
-43.0000E-06,-31.1483857E-03,+24.6202946E-03
-42.7500E-06,-40.9976323E-03,+22.5599930E-03
-42.5000E-06,+5.7862890E-03,+61.7057234E-03
-42.2500E-06,-2.8318018E-03,+24.6202946E-03
-42.0000E-06,-20.0679833E-03,-41.3093567E-03
-41.7500E-06,-80.3946187E-03,+86.4293426E-03
-41.5000E-06,-2.8318018E-03,+24.6202946E-03
-41.2500E-06,-42.2287881E-03,+55.5248186E-03
-41.0000E-06,-13.9122042E-03,+6.0775802E-03
-40.7500E-06,+34.1028730E-03,+24.6202946E-03
-40.5000E-06,+36.5651846E-03,+10.1981834E-03
-40.2500E-06,-2.8318018E-03,+24.6202946E-03
-40.0000E-06,+53.8013661E-03,+43.1630090E-03
-39.7500E-06,-1.6006460E-03,+22.5599930E-03
-39.5000E-06,-11.4498925E-03,+24.6202946E-03
-39.2500E-06,+18.0978472E-03,+59.6454218E-03
-39.0000E-06,-31.1483857E-03,+72.0072314E-03
-38.7500E-06,-2.8318018E-03,+88.4896442E-03
-38.5000E-06,+27.9470938E-03,+24.6202946E-03
-38.2500E-06,-21.2991391E-03,+86.4293426E-03
-38.0000E-06,+14.4043798E-03,+24.6202946E-03
-37.7500E-06,-369.4901E-06,+86.4293426E-03
-37.5000E-06,-42.2287881E-03,+39.0424058E-03
-37.2500E-06,+18.0978472E-03,-6.2842295E-03
-37.0000E-06,-2.8318018E-03,+24.6202946E-03
-36.7500E-06,+35.3340288E-03,+24.6202946E-03
-36.5000E-06,+5.7862890E-03,+76.1278346E-03
-36.2500E-06,+18.0978472E-03,+24.6202946E-03
-36.0000E-06,-2.8318018E-03,+6.0775802E-03
-35.7500E-06,+36.5651846E-03,+24.6202946E-03
-35.5000E-06,-2.8318018E-03,-26.8872455E-03
-35.2500E-06,-369.4901E-06,+55.5248186E-03
-35.0000E-06,+36.5651846E-03,+6.0775802E-03
-34.7500E-06,+36.5651846E-03,+88.4896442E-03
-34.5000E-06,+36.5651846E-03,-26.8872455E-03
-34.2500E-06,+15.6355356E-03,+24.6202946E-03
-34.0000E-06,+25.4847822E-03,-22.7666423E-03
-33.7500E-06,-40.9976323E-03,+86.4293426E-03
-33.5000E-06,+50.1078986E-03,+39.0424058E-03
-33.2500E-06,+18.0978472E-03,+28.7408978E-03
-33.0000E-06,+25.4847822E-03,-22.7666423E-03
-32.7500E-06,+36.5651846E-03,-39.2490551E-03
-32.5000E-06,+5.7862890E-03,+61.7057234E-03
-32.2500E-06,+15.6355356E-03,+24.6202946E-03
-32.0000E-06,-2.8318018E-03,+24.6202946E-03
-31.7500E-06,-1.6006460E-03,+24.6202946E-03
-31.5000E-06,+36.5651846E-03,-26.8872455E-03
-31.2500E-06,+18.0978472E-03,+24.6202946E-03
-31.0000E-06,+19.3290031E-03,+24.6202946E-03
-30.7500E-06,+36.5651846E-03,+22.5599930E-03
-30.5000E-06,-2.8318018E-03,+24.6202946E-03
-30.2500E-06,+18.0978472E-03,+28.7408978E-03
-30.0000E-06,+14.4043798E-03,+6.0775802E-03
-29.7500E-06,+36.5651846E-03,-37.1887535E-03
-29.5000E-06,+5.7862890E-03,+24.6202946E-03
-29.2500E-06,-2.8318018E-03,+59.6454218E-03
-29.0000E-06,-13.9122042E-03,+24.6202946E-03
-28.7500E-06,-4.0629576E-03,+22.5599930E-03
-28.5000E-06,+36.5651846E-03,+61.7057234E-03
-28.2500E-06,+15.6355356E-03,+24.6202946E-03
-28.0000E-06,+25.4847822E-03,-22.7666423E-03
-27.7500E-06,+35.3340288E-03,-39.2490551E-03
-27.5000E-06,-2.8318018E-03,-26.8872455E-03
-27.2500E-06,+18.0978472E-03,+24.6202946E-03
-27.0000E-06,-2.8318018E-03,+24.6202946E-03
-26.7500E-06,-2.8318018E-03,+24.6202946E-03
-26.5000E-06,+58.7259894E-03,+24.6202946E-03
-26.2500E-06,+34.1028730E-03,+55.5248186E-03
-26.0000E-06,-2.8318018E-03,+72.0072314E-03
-25.7500E-06,+35.3340288E-03,+22.5599930E-03
-25.5000E-06,-2.8318018E-03,+61.7057234E-03
-25.2500E-06,-5.2941134E-03,+55.5248186E-03
-25.0000E-06,-31.1483857E-03,+24.6202946E-03
-24.7500E-06,-2.8318018E-03,+22.5599930E-03
-24.5000E-06,+19.3290031E-03,+39.0424058E-03
-24.2500E-06,+36.5651846E-03,+24.6202946E-03
-24.0000E-06,+8.2486006E-03,+90.5499458E-03
-23.7500E-06,-39.7664765E-03,+24.6202946E-03
-23.5000E-06,+36.5651846E-03,+24.6202946E-03
-23.2500E-06,+36.5651846E-03,-6.2842295E-03
-23.0000E-06,+36.5651846E-03,+6.0775802E-03
-22.7500E-06,+35.3340288E-03,+24.6202946E-03
-22.5000E-06,+5.7862890E-03,-26.8872455E-03
-22.2500E-06,-2.8318018E-03,+24.6202946E-03
-22.0000E-06,-31.1483857E-03,+6.0775802E-03
-21.7500E-06,-2.8318018E-03,+88.4896442E-03
-21.5000E-06,-33.6106974E-03,-26.8872455E-03
-21.2500E-06,-23.7614508E-03,+24.6202946E-03
-21.0000E-06,-2.8318018E-03,+43.1630090E-03
-20.7500E-06,+35.3340288E-03,+24.6202946E-03
-20.5000E-06,-2.8318018E-03,+24.6202946E-03
-20.2500E-06,-2.8318018E-03,+90.5499458E-03
-20.0000E-06,+19.3290031E-03,+6.0775802E-03
-19.7500E-06,+36.5651846E-03,+24.6202946E-03
-19.5000E-06,+36.5651846E-03,+24.6202946E-03
-19.2500E-06,-2.8318018E-03,-10.4048327E-03
-19.0000E-06,-13.9122042E-03,+72.0072314E-03
-18.7500E-06,-2.8318018E-03,+90.5499458E-03
-18.5000E-06,+36.5651846E-03,+24.6202946E-03
-18.2500E-06,+18.0978472E-03,+24.6202946E-03
-18.0000E-06,+8.2486006E-03,+24.6202946E-03
-17.7500E-06,+34.1028730E-03,+24.6202946E-03
-17.5000E-06,+5.7862890E-03,+76.1278346E-03
-17.2500E-06,-2.8318018E-03,+59.6454218E-03
-17.0000E-06,-2.8318018E-03,+24.6202946E-03
-16.7500E-06,+35.3340288E-03,+26.6805962E-03
-16.5000E-06,+19.3290031E-03,+24.6202946E-03
-16.2500E-06,-18.8368275E-03,+24.6202946E-03
-16.0000E-06,+36.5651846E-03,+6.0775802E-03
-15.7500E-06,+35.3340288E-03,+24.6202946E-03
-15.5000E-06,-2.8318018E-03,+24.6202946E-03
-15.2500E-06,-23.7614508E-03,+24.6202946E-03
-15.0000E-06,+8.2486006E-03,+6.0775802E-03
-14.7500E-06,+35.3340288E-03,-39.2490551E-03
-14.5000E-06,+27.9470938E-03,+76.1278346E-03
-14.2500E-06,+15.6355356E-03,+24.6202946E-03
-14.0000E-06,-20.0679833E-03,+6.0775802E-03
-13.7500E-06,-2.8318018E-03,+26.6805962E-03
-13.5000E-06,-2.8318018E-03,+10.1981834E-03
-13.2500E-06,+34.1028730E-03,+55.5248186E-03
-13.0000E-06,+8.2486006E-03,+24.6202946E-03
-12.7500E-06,-40.9976323E-03,+22.5599930E-03
-12.5000E-06,+5.7862890E-03,-26.8872455E-03
-12.2500E-06,-2.8318018E-03,+24.6202946E-03
-12.0000E-06,+36.5651846E-03,+72.0072314E-03
-11.7500E-06,-2.8318018E-03,+24.6202946E-03
-11.5000E-06,-2.8318018E-03,+10.1981834E-03
-11.2500E-06,-21.2991391E-03,+24.6202946E-03
-11.0000E-06,-2.8318018E-03,+72.0072314E-03
-10.7500E-06,-4.0629576E-03,+24.6202946E-03
-10.5000E-06,+27.9470938E-03,+24.6202946E-03
-10.2500E-06,-2.8318018E-03,-6.2842295E-03
-10.0000E-06,-13.9122042E-03,+6.0775802E-03
-9.7500E-06,-1.6006460E-03,+88.4896442E-03
-9.5000E-06,+27.9470938E-03,-41.3093567E-03
-9.2500E-06,-21.2991391E-03,+24.6202946E-03
-9.0000E-06,+8.2486006E-03,+6.0775802E-03
-8.7500E-06,-42.2287881E-03,+24.6202946E-03
-8.5000E-06,+5.7862890E-03,-12.4651343E-03
-8.2500E-06,-23.7614508E-03,+24.6202946E-03
-8.0000E-06,+25.4847822E-03,+24.6202946E-03
-7.7500E-06,+36.5651846E-03,+24.6202946E-03
-7.5000E-06,-2.8318018E-03,+39.0424058E-03
-7.2500E-06,-2.8318018E-03,+59.6454218E-03
-7.0000E-06,-13.9122042E-03,+90.5499458E-03
-6.7500E-06,-1.6006460E-03,+26.6805962E-03
-6.5000E-06,-16.3745158E-03,+24.6202946E-03
-6.2500E-06,+18.0978472E-03,+24.6202946E-03
-6.0000E-06,-13.9122042E-03,+6.0775802E-03
-5.7500E-06,-42.2287881E-03,+24.6202946E-03
-5.5000E-06,+36.5651846E-03,+76.1278346E-03
-5.2500E-06,+15.6355356E-03,-10.4048327E-03
-5.0000E-06,+53.8013661E-03,-41.3093567E-03
-4.7500E-06,+35.3340288E-03,+24.6202946E-03
-4.5000E-06,+27.9470938E-03,-41.3093567E-03
-4.2500E-06,+18.0978472E-03,-6.2842295E-03
-4.0000E-06,-31.1483857E-03,+24.6202946E-03
-3.7500E-06,-4.0629576E-03,+24.6202946E-03
-3.5000E-06,-33.6106974E-03,+10.1981834E-03
-3.2500E-06,+15.6355356E-03,+55.5248186E-03
-3.0000E-06,+8.2486006E-03,+24.6202946E-03
-2.7500E-06,+34.1028730E-03,+88.4896442E-03
-2.5000E-06,+5.7862890E-03,+24.6202946E-03
-2.2500E-06,-369.4901E-06,-6.2842295E-03
-2.0000E-06,-8.9875809E-03,+24.6202946E-03
-1.7500E-06,+35.3340288E-03,+24.6202946E-03
-1.5000E-06,+27.9470938E-03,+10.1981834E-03
-1.2500E-06,+18.0978472E-03,+55.5248186E-03
-1.0000E-06,-2.8318018E-03,+24.6202946E-03
-750.0E-09,+35.3340288E-03,+24.6202946E-03
-500.0E-09,-11.4498925E-03,+24.6202946E-03
-250.0E-09,-23.7614508E-03,+24.6202946E-03
+0.0E+00,+999.3290389E-03,+7.1306005196E+00
+250.0E-09,+1.6900074561E+00,+9.7162790298E+00
+500.0E-09,+2.0765903848E+00,+9.7822086811E+00
+750.0E-09,+2.3819170292E+00,+9.8831634596E+00
+1.0000E-06,+2.6540024662E+00,+9.8481383324E+00
+1.2500E-06,+2.8731482029E+00,+9.8501986340E+00
+1.5000E-06,+3.1095301211E+00,+9.9284900948E+00
+1.7500E-06,+3.3668416883E+00,+9.9140679836E+00
+2.0000E-06,+3.5822939575E+00,+9.9326106980E+00
+2.2500E-06,+3.7817412009E+00,+9.8501986340E+00
+2.5000E-06,+3.9935000027E+00,+9.9140679836E+00
+2.7500E-06,+4.2126457393E+00,+9.9799976349E+00
+3.0000E-06,+4.4096306711E+00,+10.0273845717E+00
+3.2500E-06,+4.6066156030E+00,+9.9779373333E+00
+3.5000E-06,+4.7949824440E+00,+9.9284900948E+00
+3.7500E-06,+4.9427211429E+00,+9.9799976349E+00
+4.0000E-06,+5.0682990369E+00,+9.9985403493E+00
+4.2500E-06,+5.2357362290E+00,+9.9820579365E+00
+4.5000E-06,+5.3329975391E+00,+10.0315051749E+00
+4.7500E-06,+5.4918166404E+00,+9.9490931109E+00
+5.0000E-06,+5.5915402621E+00,+9.9985403493E+00
+5.2500E-06,+5.7478970517E+00,+9.9799976349E+00
+5.5000E-06,+5.8193040895E+00,+10.0974348262E+00
+5.7500E-06,+5.9436508277E+00,+10.0109021589E+00
+6.0000E-06,+6.0249071121E+00,+9.9985403493E+00
+6.2500E-06,+6.1049322407E+00,+10.0418066830E+00
+6.5000E-06,+6.1824950576E+00,+10.0315051749E+00
+6.7500E-06,+6.2612890303E+00,+9.9799976349E+00
+7.0000E-06,+6.3400830030E+00,+9.9799976349E+00
+7.2500E-06,+6.3807111452E+00,+10.0459272861E+00
+7.5000E-06,+6.4582739621E+00,+9.9799976349E+00
+7.7500E-06,+6.5161382859E+00,+10.0109021589E+00
+8.0000E-06,+6.5653845188E+00,+10.0459272861E+00
+8.2500E-06,+6.6170930634E+00,+10.1077363342E+00
+8.5000E-06,+6.6244799984E+00,+10.0315051749E+00
+8.7500E-06,+6.7131232177E+00,+9.9799976349E+00
+9.0000E-06,+6.7057362827E+00,+10.0644700006E+00
+9.2500E-06,+6.6958870362E+00,+10.0459272861E+00
+9.5000E-06,+6.7426709575E+00,+10.0315051749E+00
+9.7500E-06,+6.8128468394E+00,+10.0150227621E+00
+10.0000E-06,+6.7734498531E+00,+10.0273845717E+00
+10.2500E-06,+6.8128468394E+00,+9.9820579365E+00
+10.5000E-06,+6.8128468394E+00,+10.0459272861E+00
+10.7500E-06,+6.8128468394E+00,+9.9799976349E+00
+11.0000E-06,+6.8239272418E+00,+10.0933142230E+00
+11.2500E-06,+6.8140779952E+00,+10.1097966358E+00
+11.5000E-06,+6.8522438258E+00,+9.9799976349E+00
+11.7500E-06,+6.8337764884E+00,+10.0768318102E+00
+12.0000E-06,+6.8411634234E+00,+10.0459272861E+00
+12.2500E-06,+6.7746810089E+00,+9.9799976349E+00
+12.5000E-06,+6.8214649302E+00,+10.0170830637E+00
+12.7500E-06,+6.7968418137E+00,+10.0109021589E+00
+13.0000E-06,+6.7906860346E+00,+10.0459272861E+00
+13.2500E-06,+6.8091533720E+00,+10.0459272861E+00
+13.5000E-06,+6.7426709575E+00,+10.0315051749E+00
+13.7500E-06,+6.7106609061E+00,+10.0459272861E+00
+14.0000E-06,+6.6835754779E+00,+10.0459272861E+00
+14.2500E-06,+6.6552588940E+00,+10.0459272861E+00
+14.5000E-06,+6.6158619076E+00,+9.9944197461E+00
+14.7500E-06,+6.6183242192E+00,+10.0459272861E+00
+15.0000E-06,+6.5986257261E+00,+9.9799976349E+00
+15.2500E-06,+6.5370679349E+00,+9.9820579365E+00
+15.5000E-06,+6.4976709485E+00,+9.9799976349E+00
+15.7500E-06,+6.4767412995E+00,+10.0459272861E+00
+16.0000E-06,+6.4865905461E+00,+10.0459272861E+00
+16.2500E-06,+6.4188769758E+00,+10.0438669846E+00
+16.5000E-06,+6.4188769758E+00,+10.0315051749E+00
+16.7500E-06,+6.3794799894E+00,+10.0459272861E+00
+17.0000E-06,+6.3290026006E+00,+9.9985403493E+00
+17.2500E-06,+6.3006860167E+00,+10.0459272861E+00
+17.5000E-06,+6.2218920439E+00,+10.0459272861E+00
+17.7500E-06,+6.1824950576E+00,+10.0459272861E+00
+18.0000E-06,+6.1714146552E+00,+9.9985403493E+00
+18.2500E-06,+6.1430980712E+00,+10.0438669846E+00
+18.5000E-06,+6.0950829941E+00,+9.9655755237E+00
+18.7500E-06,+6.0273694238E+00,+10.0109021589E+00
+19.0000E-06,+5.9965905282E+00,+10.0088418573E+00
+19.2500E-06,+5.9461131394E+00,+10.0459272861E+00
+19.5000E-06,+5.9067161530E+00,+10.0315051749E+00
+19.7500E-06,+5.8463895177E+00,+10.0500478893E+00
+20.0000E-06,+5.7885251939E+00,+10.0273845717E+00
+20.2500E-06,+5.7885251939E+00,+9.9799976349E+00
+20.5000E-06,+5.7183493120E+00,+10.1118569374E+00
+20.7500E-06,+5.6888015722E+00,+10.0459272861E+00
+21.0000E-06,+5.6309372485E+00,+9.9799976349E+00
+21.2500E-06,+5.5915402621E+00,+9.9799976349E+00
+21.5000E-06,+5.5521432757E+00,+9.9799976349E+00
+21.7500E-06,+5.4524196540E+00,+9.9799976349E+00
+22.0000E-06,+5.4733493030E+00,+9.9985403493E+00
+22.2500E-06,+5.3945553303E+00,+9.9820579365E+00
+22.5000E-06,+5.3637764347E+00,+9.9944197461E+00
